year,zip_code,birthweight,count,city,state,latitude,longitute,location
2008,95148,2500+ grams,580,SAN JOSE,CA,37.329765,-121.792111,"(37.329765, -121.792111)"
2008,95148,1500-2499g,42,SAN JOSE,CA,37.329765,-121.792111,"(37.329765, -121.792111)"
2008,95148,UNK,0,SAN JOSE,CA,37.329765,-121.792111,"(37.329765, -121.792111)"
2008,95148,UNDER 1500g,7,SAN JOSE,CA,37.329765,-121.792111,"(37.329765, -121.792111)"
2008,95202,UNDER 1500g,3,STOCKTON,CA,37.960632,-121.287087,"(37.960632, -121.287087)"
2008,95202,1500-2499g,7,STOCKTON,CA,37.960632,-121.287087,"(37.960632, -121.287087)"
2008,95202,UNK,0,STOCKTON,CA,37.960632,-121.287087,"(37.960632, -121.287087)"
2008,95202,2500+ grams,142,STOCKTON,CA,37.960632,-121.287087,"(37.960632, -121.287087)"
2008,95203,1500-2499g,16,STOCKTON,CA,37.956515,-121.307688,"(37.956515, -121.307688)"
2008,95203,2500+ grams,316,STOCKTON,CA,37.956515,-121.307688,"(37.956515, -121.307688)"
2008,95203,UNDER 1500g,2,STOCKTON,CA,37.956515,-121.307688,"(37.956515, -121.307688)"
2008,95203,UNK,0,STOCKTON,CA,37.956515,-121.307688,"(37.956515, -121.307688)"
2008,95204,1500-2499g,20,STOCKTON,CA,37.974302,-121.315364,"(37.974302, -121.315364)"
2008,95204,2500+ grams,427,STOCKTON,CA,37.974302,-121.315364,"(37.974302, -121.315364)"
2008,95204,UNK,0,STOCKTON,CA,37.974302,-121.315364,"(37.974302, -121.315364)"
2008,95204,UNDER 1500g,4,STOCKTON,CA,37.974302,-121.315364,"(37.974302, -121.315364)"
2008,95205,1500-2499g,52,STOCKTON,CA,37.960986,-121.259241,"(37.960986, -121.259241)"
2008,95205,UNK,0,STOCKTON,CA,37.960986,-121.259241,"(37.960986, -121.259241)"
2008,95205,UNDER 1500g,10,STOCKTON,CA,37.960986,-121.259241,"(37.960986, -121.259241)"
2008,95205,2500+ grams,775,STOCKTON,CA,37.960986,-121.259241,"(37.960986, -121.259241)"
2008,95206,UNDER 1500g,13,STOCKTON,CA,37.931643,-121.287169,"(37.931643, -121.287169)"
2008,95206,UNK,0,STOCKTON,CA,37.931643,-121.287169,"(37.931643, -121.287169)"
2008,95206,1500-2499g,78,STOCKTON,CA,37.931643,-121.287169,"(37.931643, -121.287169)"
2008,95206,2500+ grams,1190,STOCKTON,CA,37.931643,-121.287169,"(37.931643, -121.287169)"
2008,95207,UNDER 1500g,14,STOCKTON,CA,38.002025,-121.32056,"(38.002025, -121.32056)"
2008,95207,UNK,0,STOCKTON,CA,38.002025,-121.32056,"(38.002025, -121.32056)"
2008,95207,2500+ grams,818,STOCKTON,CA,38.002025,-121.32056,"(38.002025, -121.32056)"
2008,95207,1500-2499g,59,STOCKTON,CA,38.002025,-121.32056,"(38.002025, -121.32056)"
2008,95209,2500+ grams,550,STOCKTON,CA,38.033105,-121.343292,"(38.033105, -121.343292)"
2008,95209,UNK,0,STOCKTON,CA,38.033105,-121.343292,"(38.033105, -121.343292)"
2008,95209,UNDER 1500g,17,STOCKTON,CA,38.033105,-121.343292,"(38.033105, -121.343292)"
2008,95209,1500-2499g,43,STOCKTON,CA,38.033105,-121.343292,"(38.033105, -121.343292)"
2008,95210,UNDER 1500g,15,STOCKTON,CA,38.024997,-121.297229,"(38.024997, -121.297229)"
2008,95210,UNK,0,STOCKTON,CA,38.024997,-121.297229,"(38.024997, -121.297229)"
2008,95210,1500-2499g,45,STOCKTON,CA,38.024997,-121.297229,"(38.024997, -121.297229)"
2008,95210,2500+ grams,669,STOCKTON,CA,38.024997,-121.297229,"(38.024997, -121.297229)"
2008,95212,UNK,0,STOCKTON,CA,38.034428,-121.246018,"(38.034428, -121.246018)"
2008,95212,2500+ grams,348,STOCKTON,CA,38.034428,-121.246018,"(38.034428, -121.246018)"
2008,95212,UNDER 1500g,3,STOCKTON,CA,38.034428,-121.246018,"(38.034428, -121.246018)"
2008,95212,1500-2499g,18,STOCKTON,CA,38.034428,-121.246018,"(38.034428, -121.246018)"
2008,95215,UNK,0,STOCKTON,CA,37.968545,-121.215295,"(37.968545, -121.215295)"
2008,95215,UNDER 1500g,6,STOCKTON,CA,37.968545,-121.215295,"(37.968545, -121.215295)"
2008,95215,2500+ grams,331,STOCKTON,CA,37.968545,-121.215295,"(37.968545, -121.215295)"
2008,95215,1500-2499g,19,STOCKTON,CA,37.968545,-121.215295,"(37.968545, -121.215295)"
2008,95219,1500-2499g,25,STOCKTON,CA,38.010233,-121.363712,"(38.010233, -121.363712)"
2008,95219,UNK,0,STOCKTON,CA,38.010233,-121.363712,"(38.010233, -121.363712)"
2008,95219,2500+ grams,322,STOCKTON,CA,38.010233,-121.363712,"(38.010233, -121.363712)"
2008,95219,UNDER 1500g,6,STOCKTON,CA,38.010233,-121.363712,"(38.010233, -121.363712)"
2008,95220,2500+ grams,77,ACAMPO,CA,38.200413,-121.218576,"(38.200413, -121.218576)"
2008,95220,1500-2499g,4,ACAMPO,CA,38.200413,-121.218576,"(38.200413, -121.218576)"
2008,95220,UNK,0,ACAMPO,CA,38.200413,-121.218576,"(38.200413, -121.218576)"
2008,95220,UNDER 1500g,1,ACAMPO,CA,38.200413,-121.218576,"(38.200413, -121.218576)"
2008,95221,UNK,0,ALTAVILLE,CA,38.076944,-120.552222,"(38.076944, -120.552222)"
2008,95221,2500+ grams,6,ALTAVILLE,CA,38.076944,-120.552222,"(38.076944, -120.552222)"
2008,95221,1500-2499g,0,ALTAVILLE,CA,38.076944,-120.552222,"(38.076944, -120.552222)"
2008,95221,UNDER 1500g,0,ALTAVILLE,CA,38.076944,-120.552222,"(38.076944, -120.552222)"
2008,95222,UNK,0,ANGELS CAMP,CA,38.064011,-120.55437,"(38.064011, -120.55437)"
2008,95222,1500-2499g,0,ANGELS CAMP,CA,38.064011,-120.55437,"(38.064011, -120.55437)"
2008,95222,UNDER 1500g,1,ANGELS CAMP,CA,38.064011,-120.55437,"(38.064011, -120.55437)"
2008,95222,2500+ grams,43,ANGELS CAMP,CA,38.064011,-120.55437,"(38.064011, -120.55437)"
2008,95223,UNK,0,ARNOLD,CA,38.24175,-120.342231,"(38.24175, -120.342231)"
2008,95223,2500+ grams,19,ARNOLD,CA,38.24175,-120.342231,"(38.24175, -120.342231)"
2008,95223,UNDER 1500g,0,ARNOLD,CA,38.24175,-120.342231,"(38.24175, -120.342231)"
2008,95223,1500-2499g,5,ARNOLD,CA,38.24175,-120.342231,"(38.24175, -120.342231)"
2008,95225,UNK,0,BURSON,CA,38.183889,-120.889444,"(38.183889, -120.889444)"
2008,95225,2500+ grams,5,BURSON,CA,38.183889,-120.889444,"(38.183889, -120.889444)"
2008,95225,UNDER 1500g,0,BURSON,CA,38.183889,-120.889444,"(38.183889, -120.889444)"
2008,95225,1500-2499g,0,BURSON,CA,38.183889,-120.889444,"(38.183889, -120.889444)"
2008,95227,2500+ grams,7,CLEMENTS,CA,38.190833,-121.087222,"(38.190833, -121.087222)"
2008,95227,1500-2499g,0,CLEMENTS,CA,38.190833,-121.087222,"(38.190833, -121.087222)"
2008,95227,UNK,0,CLEMENTS,CA,38.190833,-121.087222,"(38.190833, -121.087222)"
2008,95227,UNDER 1500g,0,CLEMENTS,CA,38.190833,-121.087222,"(38.190833, -121.087222)"
2008,95228,UNDER 1500g,0,COPPEROPOLIS,CA,37.937246,-120.638374,"(37.937246, -120.638374)"
2008,95228,2500+ grams,34,COPPEROPOLIS,CA,37.937246,-120.638374,"(37.937246, -120.638374)"
2008,95228,1500-2499g,2,COPPEROPOLIS,CA,37.937246,-120.638374,"(37.937246, -120.638374)"
2008,95228,UNK,0,COPPEROPOLIS,CA,37.937246,-120.638374,"(37.937246, -120.638374)"
2008,95230,UNK,0,FARMINGTON,CA,37.944771,-120.852343,"(37.944771, -120.852343)"
2008,95230,UNDER 1500g,0,FARMINGTON,CA,37.944771,-120.852343,"(37.944771, -120.852343)"
2008,95230,1500-2499g,0,FARMINGTON,CA,37.944771,-120.852343,"(37.944771, -120.852343)"
2008,95230,2500+ grams,5,FARMINGTON,CA,37.944771,-120.852343,"(37.944771, -120.852343)"
2008,95231,UNDER 1500g,2,FRENCH CAMP,CA,37.877982,-121.282704,"(37.877982, -121.282704)"
2008,95231,1500-2499g,1,FRENCH CAMP,CA,37.877982,-121.282704,"(37.877982, -121.282704)"
2008,95231,2500+ grams,56,FRENCH CAMP,CA,37.877982,-121.282704,"(37.877982, -121.282704)"
2008,95231,UNK,0,FRENCH CAMP,CA,37.877982,-121.282704,"(37.877982, -121.282704)"
2008,95233,UNDER 1500g,0,HATHAWAY PINES,CA,38.191944,-120.364444,"(38.191944, -120.364444)"
2008,95233,2500+ grams,5,HATHAWAY PINES,CA,38.191944,-120.364444,"(38.191944, -120.364444)"
2008,95233,1500-2499g,0,HATHAWAY PINES,CA,38.191944,-120.364444,"(38.191944, -120.364444)"
2008,95233,UNK,0,HATHAWAY PINES,CA,38.191944,-120.364444,"(38.191944, -120.364444)"
2008,95236,UNDER 1500g,0,LINDEN,CA,38.021869,-121.074442,"(38.021869, -121.074442)"
2008,95236,1500-2499g,0,LINDEN,CA,38.021869,-121.074442,"(38.021869, -121.074442)"
2008,95236,UNK,0,LINDEN,CA,38.021869,-121.074442,"(38.021869, -121.074442)"
2008,95236,2500+ grams,54,LINDEN,CA,38.021869,-121.074442,"(38.021869, -121.074442)"
2008,95237,1500-2499g,1,LOCKEFORD,CA,38.162436,-121.135611,"(38.162436, -121.135611)"
2008,95237,UNK,0,LOCKEFORD,CA,38.162436,-121.135611,"(38.162436, -121.135611)"
2008,95237,UNDER 1500g,0,LOCKEFORD,CA,38.162436,-121.135611,"(38.162436, -121.135611)"
2008,95237,2500+ grams,37,LOCKEFORD,CA,38.162436,-121.135611,"(38.162436, -121.135611)"
2008,95240,UNK,0,LODI,CA,38.123579,-121.263034,"(38.123579, -121.263034)"
2008,95240,UNDER 1500g,10,LODI,CA,38.123579,-121.263034,"(38.123579, -121.263034)"
2008,95240,1500-2499g,41,LODI,CA,38.123579,-121.263034,"(38.123579, -121.263034)"
2008,95240,2500+ grams,780,LODI,CA,38.123579,-121.263034,"(38.123579, -121.263034)"
2008,95242,2500+ grams,274,LODI,CA,38.132989,-121.311814,"(38.132989, -121.311814)"
2008,95242,UNDER 1500g,1,LODI,CA,38.132989,-121.311814,"(38.132989, -121.311814)"
2008,95242,1500-2499g,15,LODI,CA,38.132989,-121.311814,"(38.132989, -121.311814)"
2008,95242,UNK,0,LODI,CA,38.132989,-121.311814,"(38.132989, -121.311814)"
2008,95245,UNK,0,MOKELUMNE HILL,CA,38.328918,-120.567705,"(38.328918, -120.567705)"
2008,95245,1500-2499g,2,MOKELUMNE HILL,CA,38.328918,-120.567705,"(38.328918, -120.567705)"
2008,95245,2500+ grams,14,MOKELUMNE HILL,CA,38.328918,-120.567705,"(38.328918, -120.567705)"
2008,95245,UNDER 1500g,0,MOKELUMNE HILL,CA,38.328918,-120.567705,"(38.328918, -120.567705)"
2008,95246,2500+ grams,10,MOUNTAIN RANCH,CA,38.220363,-120.548137,"(38.220363, -120.548137)"
2008,95246,UNK,0,MOUNTAIN RANCH,CA,38.220363,-120.548137,"(38.220363, -120.548137)"
2008,95246,1500-2499g,0,MOUNTAIN RANCH,CA,38.220363,-120.548137,"(38.220363, -120.548137)"
2008,95246,UNDER 1500g,0,MOUNTAIN RANCH,CA,38.220363,-120.548137,"(38.220363, -120.548137)"
2008,95247,UNDER 1500g,0,MURPHYS,CA,38.126896,-120.461772,"(38.126896, -120.461772)"
2008,95247,2500+ grams,23,MURPHYS,CA,38.126896,-120.461772,"(38.126896, -120.461772)"
2008,95247,1500-2499g,2,MURPHYS,CA,38.126896,-120.461772,"(38.126896, -120.461772)"
2008,95247,UNK,0,MURPHYS,CA,38.126896,-120.461772,"(38.126896, -120.461772)"
2008,95248,UNDER 1500g,0,RAIL ROAD FLAT,CA,38.343333,-120.511111,"(38.343333, -120.511111)"
2008,95248,2500+ grams,6,RAIL ROAD FLAT,CA,38.343333,-120.511111,"(38.343333, -120.511111)"
2008,95248,UNK,0,RAIL ROAD FLAT,CA,38.343333,-120.511111,"(38.343333, -120.511111)"
2008,95248,1500-2499g,0,RAIL ROAD FLAT,CA,38.343333,-120.511111,"(38.343333, -120.511111)"
2008,95249,2500+ grams,42,SAN ANDREAS,CA,38.186732,-120.668703,"(38.186732, -120.668703)"
2008,95249,1500-2499g,1,SAN ANDREAS,CA,38.186732,-120.668703,"(38.186732, -120.668703)"
2008,95249,UNK,0,SAN ANDREAS,CA,38.186732,-120.668703,"(38.186732, -120.668703)"
2008,95249,UNDER 1500g,0,SAN ANDREAS,CA,38.186732,-120.668703,"(38.186732, -120.668703)"
2008,95251,UNDER 1500g,0,VALLECITO,CA,38.101472,-120.467879,"(38.101472, -120.467879)"
2008,95251,1500-2499g,0,VALLECITO,CA,38.101472,-120.467879,"(38.101472, -120.467879)"
2008,95251,UNK,0,VALLECITO,CA,38.101472,-120.467879,"(38.101472, -120.467879)"
2008,95251,2500+ grams,9,VALLECITO,CA,38.101472,-120.467879,"(38.101472, -120.467879)"
2008,95252,1500-2499g,6,VALLEY SPRINGS,CA,38.154355,-120.859742,"(38.154355, -120.859742)"
2008,95252,UNK,0,VALLEY SPRINGS,CA,38.154355,-120.859742,"(38.154355, -120.859742)"
2008,95252,UNDER 1500g,0,VALLEY SPRINGS,CA,38.154355,-120.859742,"(38.154355, -120.859742)"
2008,95252,2500+ grams,95,VALLEY SPRINGS,CA,38.154355,-120.859742,"(38.154355, -120.859742)"
2008,95254,UNDER 1500g,0,WALLACE,CA,38.194167,-120.976944,"(38.194167, -120.976944)"
2008,95254,UNK,0,WALLACE,CA,38.194167,-120.976944,"(38.194167, -120.976944)"
2008,95254,2500+ grams,8,WALLACE,CA,38.194167,-120.976944,"(38.194167, -120.976944)"
2008,95254,1500-2499g,2,WALLACE,CA,38.194167,-120.976944,"(38.194167, -120.976944)"
2008,95255,2500+ grams,14,WEST POINT,CA,38.406201,-120.515862,"(38.406201, -120.515862)"
2008,95255,1500-2499g,0,WEST POINT,CA,38.406201,-120.515862,"(38.406201, -120.515862)"
2008,95255,UNK,0,WEST POINT,CA,38.406201,-120.515862,"(38.406201, -120.515862)"
2008,95255,UNDER 1500g,0,WEST POINT,CA,38.406201,-120.515862,"(38.406201, -120.515862)"
2008,95257,UNK,0,WILSEYVILLE,CA,38.384566,-120.442356,"(38.384566, -120.442356)"
2008,95257,2500+ grams,5,WILSEYVILLE,CA,38.384566,-120.442356,"(38.384566, -120.442356)"
2008,95257,1500-2499g,0,WILSEYVILLE,CA,38.384566,-120.442356,"(38.384566, -120.442356)"
2008,95257,UNDER 1500g,0,WILSEYVILLE,CA,38.384566,-120.442356,"(38.384566, -120.442356)"
2008,95258,1500-2499g,2,WOODBRIDGE,CA,38.155124,-121.308632,"(38.155124, -121.308632)"
2008,95258,UNDER 1500g,0,WOODBRIDGE,CA,38.155124,-121.308632,"(38.155124, -121.308632)"
2008,95258,2500+ grams,44,WOODBRIDGE,CA,38.155124,-121.308632,"(38.155124, -121.308632)"
2008,95258,UNK,0,WOODBRIDGE,CA,38.155124,-121.308632,"(38.155124, -121.308632)"
2008,95301,1500-2499g,33,ATWATER,CA,37.353154,-120.600837,"(37.353154, -120.600837)"
2008,95301,UNK,0,ATWATER,CA,37.353154,-120.600837,"(37.353154, -120.600837)"
2008,95301,UNDER 1500g,8,ATWATER,CA,37.353154,-120.600837,"(37.353154, -120.600837)"
2008,95301,2500+ grams,562,ATWATER,CA,37.353154,-120.600837,"(37.353154, -120.600837)"
2008,95303,1500-2499g,1,BALLICO,CA,37.452455,-120.700152,"(37.452455, -120.700152)"
2008,95303,2500+ grams,15,BALLICO,CA,37.452455,-120.700152,"(37.452455, -120.700152)"
2008,95303,UNDER 1500g,0,BALLICO,CA,37.452455,-120.700152,"(37.452455, -120.700152)"
2008,95303,UNK,0,BALLICO,CA,37.452455,-120.700152,"(37.452455, -120.700152)"
2008,95304,UNDER 1500g,4,TRACY,CA,37.754444,-121.369722,"(37.754444, -121.369722)"
2008,95304,2500+ grams,117,TRACY,CA,37.754444,-121.369722,"(37.754444, -121.369722)"
2008,95304,1500-2499g,8,TRACY,CA,37.754444,-121.369722,"(37.754444, -121.369722)"
2008,95304,UNK,0,TRACY,CA,37.754444,-121.369722,"(37.754444, -121.369722)"
2008,95306,UNK,0,CATHEYS VALLEY,CA,37.441409,-120.069017,"(37.441409, -120.069017)"
2008,95306,UNDER 1500g,0,CATHEYS VALLEY,CA,37.441409,-120.069017,"(37.441409, -120.069017)"
2008,95306,2500+ grams,13,CATHEYS VALLEY,CA,37.441409,-120.069017,"(37.441409, -120.069017)"
2008,95306,1500-2499g,0,CATHEYS VALLEY,CA,37.441409,-120.069017,"(37.441409, -120.069017)"
2008,95307,1500-2499g,40,CERES,CA,37.588097,-120.949936,"(37.588097, -120.949936)"
2008,95307,UNK,0,CERES,CA,37.588097,-120.949936,"(37.588097, -120.949936)"
2008,95307,UNDER 1500g,8,CERES,CA,37.588097,-120.949936,"(37.588097, -120.949936)"
2008,95307,2500+ grams,733,CERES,CA,37.588097,-120.949936,"(37.588097, -120.949936)"
2008,95310,2500+ grams,12,COLUMBIA,CA,38.03975,-120.405552,"(38.03975, -120.405552)"
2008,95310,UNK,0,COLUMBIA,CA,38.03975,-120.405552,"(38.03975, -120.405552)"
2008,95310,UNDER 1500g,0,COLUMBIA,CA,38.03975,-120.405552,"(38.03975, -120.405552)"
2008,95310,1500-2499g,1,COLUMBIA,CA,38.03975,-120.405552,"(38.03975, -120.405552)"
2008,95311,1500-2499g,0,COULTERVILLE,CA,37.738642,-119.985813,"(37.738642, -119.985813)"
2008,95311,UNDER 1500g,0,COULTERVILLE,CA,37.738642,-119.985813,"(37.738642, -119.985813)"
2008,95311,UNK,0,COULTERVILLE,CA,37.738642,-119.985813,"(37.738642, -119.985813)"
2008,95311,2500+ grams,18,COULTERVILLE,CA,37.738642,-119.985813,"(37.738642, -119.985813)"
2008,95313,1500-2499g,2,CROWS LANDING,CA,37.438956,-121.019893,"(37.438956, -121.019893)"
2008,95313,2500+ grams,24,CROWS LANDING,CA,37.438956,-121.019893,"(37.438956, -121.019893)"
2008,95313,UNK,0,CROWS LANDING,CA,37.438956,-121.019893,"(37.438956, -121.019893)"
2008,95313,UNDER 1500g,0,CROWS LANDING,CA,37.438956,-121.019893,"(37.438956, -121.019893)"
2008,95315,2500+ grams,188,DELHI,CA,37.428629,-120.775489,"(37.428629, -120.775489)"
2008,95315,UNDER 1500g,6,DELHI,CA,37.428629,-120.775489,"(37.428629, -120.775489)"
2008,95315,1500-2499g,11,DELHI,CA,37.428629,-120.775489,"(37.428629, -120.775489)"
2008,95315,UNK,0,DELHI,CA,37.428629,-120.775489,"(37.428629, -120.775489)"
2008,95316,2500+ grams,95,DENAIR,CA,37.538419,-120.796474,"(37.538419, -120.796474)"
2008,95316,UNK,0,DENAIR,CA,37.538419,-120.796474,"(37.538419, -120.796474)"
2008,95316,UNDER 1500g,0,DENAIR,CA,37.538419,-120.796474,"(37.538419, -120.796474)"
2008,95316,1500-2499g,5,DENAIR,CA,37.538419,-120.796474,"(37.538419, -120.796474)"
2008,95317,UNDER 1500g,0,EL NIDO,CA,37.13452,-120.483235,"(37.13452, -120.483235)"
2008,95317,2500+ grams,11,EL NIDO,CA,37.13452,-120.483235,"(37.13452, -120.483235)"
2008,95317,1500-2499g,0,EL NIDO,CA,37.13452,-120.483235,"(37.13452, -120.483235)"
2008,95317,UNK,0,EL NIDO,CA,37.13452,-120.483235,"(37.13452, -120.483235)"
2008,95319,UNK,0,EMPIRE,CA,37.638333,-120.901111,"(37.638333, -120.901111)"
2008,95319,2500+ grams,45,EMPIRE,CA,37.638333,-120.901111,"(37.638333, -120.901111)"
2008,95319,UNDER 1500g,1,EMPIRE,CA,37.638333,-120.901111,"(37.638333, -120.901111)"
2008,95319,1500-2499g,3,EMPIRE,CA,37.638333,-120.901111,"(37.638333, -120.901111)"
2008,95320,1500-2499g,6,ESCALON,CA,37.804428,-120.990044,"(37.804428, -120.990044)"
2008,95320,2500+ grams,156,ESCALON,CA,37.804428,-120.990044,"(37.804428, -120.990044)"
2008,95320,UNK,0,ESCALON,CA,37.804428,-120.990044,"(37.804428, -120.990044)"
2008,95320,UNDER 1500g,3,ESCALON,CA,37.804428,-120.990044,"(37.804428, -120.990044)"
2008,95321,1500-2499g,1,GROVELAND,CA,37.840899,-120.191809,"(37.840899, -120.191809)"
2008,95321,UNK,0,GROVELAND,CA,37.840899,-120.191809,"(37.840899, -120.191809)"
2008,95321,UNDER 1500g,1,GROVELAND,CA,37.840899,-120.191809,"(37.840899, -120.191809)"
2008,95321,2500+ grams,18,GROVELAND,CA,37.840899,-120.191809,"(37.840899, -120.191809)"
2008,95322,UNK,0,GUSTINE,CA,37.242456,-121.003965,"(37.242456, -121.003965)"
2008,95322,UNDER 1500g,0,GUSTINE,CA,37.242456,-121.003965,"(37.242456, -121.003965)"
2008,95322,2500+ grams,136,GUSTINE,CA,37.242456,-121.003965,"(37.242456, -121.003965)"
2008,95322,1500-2499g,8,GUSTINE,CA,37.242456,-121.003965,"(37.242456, -121.003965)"
2008,95323,2500+ grams,16,HICKMAN,CA,37.619989,-120.71722,"(37.619989, -120.71722)"
2008,95323,UNDER 1500g,0,HICKMAN,CA,37.619989,-120.71722,"(37.619989, -120.71722)"
2008,95323,1500-2499g,0,HICKMAN,CA,37.619989,-120.71722,"(37.619989, -120.71722)"
2008,95323,UNK,0,HICKMAN,CA,37.619989,-120.71722,"(37.619989, -120.71722)"
2008,95324,UNDER 1500g,3,HILMAR,CA,37.408377,-120.856144,"(37.408377, -120.856144)"
2008,95324,1500-2499g,0,HILMAR,CA,37.408377,-120.856144,"(37.408377, -120.856144)"
2008,95324,UNK,0,HILMAR,CA,37.408377,-120.856144,"(37.408377, -120.856144)"
2008,95324,2500+ grams,77,HILMAR,CA,37.408377,-120.856144,"(37.408377, -120.856144)"
2008,95326,1500-2499g,3,HUGHSON,CA,37.594364,-120.865281,"(37.594364, -120.865281)"
2008,95326,2500+ grams,133,HUGHSON,CA,37.594364,-120.865281,"(37.594364, -120.865281)"
2008,95326,UNDER 1500g,1,HUGHSON,CA,37.594364,-120.865281,"(37.594364, -120.865281)"
2008,95326,UNK,0,HUGHSON,CA,37.594364,-120.865281,"(37.594364, -120.865281)"
2008,95327,2500+ grams,63,JAMESTOWN,CA,37.906544,-120.494567,"(37.906544, -120.494567)"
2008,95327,UNDER 1500g,0,JAMESTOWN,CA,37.906544,-120.494567,"(37.906544, -120.494567)"
2008,95327,1500-2499g,2,JAMESTOWN,CA,37.906544,-120.494567,"(37.906544, -120.494567)"
2008,95327,UNK,0,JAMESTOWN,CA,37.906544,-120.494567,"(37.906544, -120.494567)"
2008,95328,UNK,0,KEYES,CA,37.556667,-120.914444,"(37.556667, -120.914444)"
2008,95328,2500+ grams,73,KEYES,CA,37.556667,-120.914444,"(37.556667, -120.914444)"
2008,95328,1500-2499g,1,KEYES,CA,37.556667,-120.914444,"(37.556667, -120.914444)"
2008,95328,UNDER 1500g,2,KEYES,CA,37.556667,-120.914444,"(37.556667, -120.914444)"
2008,95329,1500-2499g,2,LA GRANGE,CA,37.678915,-120.358131,"(37.678915, -120.358131)"
2008,95329,UNK,0,LA GRANGE,CA,37.678915,-120.358131,"(37.678915, -120.358131)"
2008,95329,UNDER 1500g,0,LA GRANGE,CA,37.678915,-120.358131,"(37.678915, -120.358131)"
2008,95329,2500+ grams,19,LA GRANGE,CA,37.678915,-120.358131,"(37.678915, -120.358131)"
2008,95330,2500+ grams,233,LATHROP,CA,37.820897,-121.282652,"(37.820897, -121.282652)"
2008,95330,1500-2499g,13,LATHROP,CA,37.820897,-121.282652,"(37.820897, -121.282652)"
2008,95330,UNDER 1500g,2,LATHROP,CA,37.820897,-121.282652,"(37.820897, -121.282652)"
2008,95330,UNK,0,LATHROP,CA,37.820897,-121.282652,"(37.820897, -121.282652)"
2008,95333,1500-2499g,0,LE GRAND,CA,37.234175,-120.251737,"(37.234175, -120.251737)"
2008,95333,UNK,0,LE GRAND,CA,37.234175,-120.251737,"(37.234175, -120.251737)"
2008,95333,2500+ grams,34,LE GRAND,CA,37.234175,-120.251737,"(37.234175, -120.251737)"
2008,95333,UNDER 1500g,0,LE GRAND,CA,37.234175,-120.251737,"(37.234175, -120.251737)"
2008,95334,2500+ grams,245,LIVINGSTON,CA,37.376168,-120.716156,"(37.376168, -120.716156)"
2008,95334,UNDER 1500g,6,LIVINGSTON,CA,37.376168,-120.716156,"(37.376168, -120.716156)"
2008,95334,1500-2499g,16,LIVINGSTON,CA,37.376168,-120.716156,"(37.376168, -120.716156)"
2008,95334,UNK,0,LIVINGSTON,CA,37.376168,-120.716156,"(37.376168, -120.716156)"
2008,95336,2500+ grams,544,MANTECA,CA,37.80875,-121.21856,"(37.80875, -121.21856)"
2008,95336,UNK,0,MANTECA,CA,37.80875,-121.21856,"(37.80875, -121.21856)"
2008,95336,UNDER 1500g,6,MANTECA,CA,37.80875,-121.21856,"(37.80875, -121.21856)"
2008,95336,1500-2499g,38,MANTECA,CA,37.80875,-121.21856,"(37.80875, -121.21856)"
2008,95337,UNK,0,MANTECA,CA,37.7975,-121.215,"(37.7975, -121.215)"
2008,95337,UNDER 1500g,2,MANTECA,CA,37.7975,-121.215,"(37.7975, -121.215)"
2008,95337,2500+ grams,422,MANTECA,CA,37.7975,-121.215,"(37.7975, -121.215)"
2008,95337,1500-2499g,26,MANTECA,CA,37.7975,-121.215,"(37.7975, -121.215)"
2008,95338,1500-2499g,4,MARIPOSA,CA,37.503918,-119.892496,"(37.503918, -119.892496)"
2008,95338,UNK,0,MARIPOSA,CA,37.503918,-119.892496,"(37.503918, -119.892496)"
2008,95338,UNDER 1500g,0,MARIPOSA,CA,37.503918,-119.892496,"(37.503918, -119.892496)"
2008,95338,2500+ grams,87,MARIPOSA,CA,37.503918,-119.892496,"(37.503918, -119.892496)"
2008,95340,1500-2499g,54,MERCED,CA,37.300724,-120.461668,"(37.300724, -120.461668)"
2008,95340,2500+ grams,899,MERCED,CA,37.300724,-120.461668,"(37.300724, -120.461668)"
2008,95340,UNDER 1500g,11,MERCED,CA,37.300724,-120.461668,"(37.300724, -120.461668)"
2008,95340,UNK,0,MERCED,CA,37.300724,-120.461668,"(37.300724, -120.461668)"
2008,95341,UNK,0,MERCED,CA,37.302,-120.4804,"(37.302, -120.4804)"
2008,95341,UNDER 1500g,2,MERCED,CA,37.302,-120.4804,"(37.302, -120.4804)"
2008,95341,2500+ grams,333,MERCED,CA,37.302,-120.4804,"(37.302, -120.4804)"
2008,95341,1500-2499g,17,MERCED,CA,37.302,-120.4804,"(37.302, -120.4804)"
2008,95345,2500+ grams,8,MIDPINES,CA,37.571009,-119.946548,"(37.571009, -119.946548)"
2008,95345,UNDER 1500g,0,MIDPINES,CA,37.571009,-119.946548,"(37.571009, -119.946548)"
2008,95345,UNK,0,MIDPINES,CA,37.571009,-119.946548,"(37.571009, -119.946548)"
2008,95345,1500-2499g,1,MIDPINES,CA,37.571009,-119.946548,"(37.571009, -119.946548)"
2008,95346,UNDER 1500g,0,MI WUK VILLAGE,CA,38.105576,-120.131762,"(38.105576, -120.131762)"
2008,95346,1500-2499g,0,MI WUK VILLAGE,CA,38.105576,-120.131762,"(38.105576, -120.131762)"
2008,95346,2500+ grams,17,MI WUK VILLAGE,CA,38.105576,-120.131762,"(38.105576, -120.131762)"
2008,95346,UNK,0,MI WUK VILLAGE,CA,38.105576,-120.131762,"(38.105576, -120.131762)"
